compendium_hospital_id,ccn,hospital_name,hospital_street,hospital_city,hospital_state,hospital_zip,acutehosp_flag,health_sys_id,health_sys_name,health_sys_city,health_sys_state,esri_score,hk_number_of_discharges,hk_excess_readmission_ratio,hk_predicted_readmission_rate,hk_expected_readmission_rate,hk_number_of_readmissions,cabg_number_of_discharges,cabg_excess_readmission_ratio,cabg_predicted_readmission_rate,cabg_expected_readmission_rate,cabg_number_of_readmissions,ami_number_of_discharges,ami_excess_readmission_ratio,ami_predicted_readmission_rate,ami_expected_readmission_rate,ami_number_of_readmissions,hf_number_of_discharges,hf_excess_readmission_ratio,hf_predicted_readmission_rate,hf_expected_readmission_rate,hf_number_of_readmissions,copd_number_of_discharges,copd_excess_readmission_ratio,copd_predicted_readmission_rate,copd_expected_readmission_rate,copd_number_of_readmissions,pn_number_of_discharges,pn_excess_readmission_ratio,pn_predicted_readmission_rate,pn_expected_readmission_rate,pn_number_of_readmissions,in_hrrp,hospital_county,hospital_lon,hospital_lat,hk_excess_readmission_ratio_median,cabg_excess_readmission_ratio_median,ami_excess_readmission_ratio_median,hf_excess_readmission_ratio_median,copd_excess_readmission_ratio_median,pn_excess_readmission_ratio_median
CHSP00005658,140034,Ssm Health St. Marys Hospital,400 North Pleasant Avenue,Centralia,IL,62801,1,HSI00000902,SSM Health,Saint Louis,MO,100.0,,,,,,,,,,,,,,,,354.0,1.0118,22.0988,21.8403,79.0,674.0,0.8017,15.2184,18.9819,84.0,565.0,0.964,16.7387,17.3644,92.0,1,Marion,-89.116007,38.530952,1.0355,0.9461,0.9873,0.9828,0.9884,0.9863
CHSP00006947,144029,The Pavilion Foundation,809 West Church Street,Champaign,IL,61820,0,HSI00001148,Universal Health Services,Norristown,PA,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Champaign,-88.25721,40.118238,1.2014,1.0710000000000002,1.0016,1.06765,1.0187499999999998,1.08755
CHSP00005890,140189,Sarah Bush Lincoln Health Center,1000 Health Center Drive,Mattoon,IL,61938,1,HSI00000961,Sarah Bush Lincoln Health System,Mattoon,IL,100.0,458.0,1.378,6.3243,4.5895,35.0,,,,,,93.0,1.0167,18.2992,17.9992,18.0,590.0,1.1529,25.3345,21.9739,159.0,512.0,0.966,19.7326,20.4277,98.0,585.0,0.9579,15.8923,16.5913,90.0,1,Coles,-88.275724,39.488075,1.378,,1.0167,1.1529,0.966,0.9579
CHSP00003924,141338,Memorial Hospital,1900 State Street,Chester,IL,62233,1,HSI00000070,BJC Healthcare,Saint Louis,MO,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Randolph,-89.811623,37.919293,1.052,0.9719,1.0199,1.01815,1.0095,1.0418
CHSP00006990,140115,Thorek Memorial Hospital,850 West Irving Park Road,Chicago,IL,60613,1,,,,,100.0,,,,,,,,,,,,,,,,55.0,1.0274,25.6647,24.9803,16.0,51.0,1.0466,21.479,20.5233,15.0,,,,,,1,Cook,-87.650942,41.954595,,,,1.0274,1.0466,
CHSP00000095,140223,Advocate Lutheran General Hospital,1775 Dempster Street,Park Ridge,IL,60068,1,HSI00001277,Advocate Aurora Health,Downers Grove,IL,100.0,1588.0,0.8795,3.6125,4.1075,55.0,,,,,,319.0,0.9446,14.1814,15.0127,42.0,1276.0,0.9339,19.5447,20.9291,245.0,402.0,0.9377,18.5553,19.7885,69.0,1044.0,1.0466,17.6046,16.8213,187.0,1,Cook,-87.848768,42.039735,1.0007,1.0185,1.0038,0.93655,0.9957,0.9691
CHSP00003171,142009,Kindred Hospital Chicago Central,4058 West Melrose Street,Chicago,IL,60641,0,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Cook,-87.729306,41.939999,,,,,,
CHSP00004126,140197,Methodist Hospital Of Chicago,5025 North Paulina Street,Chicago,IL,60640,1,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Cook,-87.671036,41.972808,,,,,,
CHSP00002159,144039,Garfield Park Hospital  Llc,520 North Ridgeway Avenue,Chicago,IL,60624,0,HSI00001148,Universal Health Services,Norristown,PA,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Cook,-87.719857,41.890512,1.2014,1.0710000000000002,1.0016,1.06765,1.0187499999999998,1.08755
CHSP00008171,140307,Memorial Hospital East,1404 Cross Street,Shiloh,IL,62269,1,HSI00000070,BJC Healthcare,Saint Louis,MO,100.0,0.0,,,,,,,,,,74.0,1.0124,16.5889,16.3862,13.0,297.0,1.1298,24.5244,21.7072,81.0,144.0,1.0104,19.5151,19.3143,29.0,398.0,0.9356,15.2211,16.2695,56.0,1,St. Clair,-89.906511,38.572286,1.052,0.9719,1.0199,1.01815,1.0095,1.0418
CHSP00004679,140281,Northwestern Memorial Hospital,251 East Huron Street,Chicago,IL,60611,1,HSI00000770,Northwestern Medicine,Chicago,IL,100.0,1282.0,0.7485,2.8303,3.7813,31.0,153.0,1.1009,14.2064,12.9045,24.0,294.0,0.9625,15.0324,15.6184,42.0,1358.0,0.9642,21.9743,22.79,296.0,278.0,0.9913,20.4222,20.6005,56.0,859.0,1.1007,19.5685,17.7787,175.0,1,Cook,-87.620907,41.894959,0.9141,1.0312,0.9826,0.9674,1.0078,0.95635
CHSP00001134,144010,Chicago Reed Mental Health Ctr,4200 North Oak Park Avenue,Chicago,IL,60634,0,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Cook,-87.7995,41.95467,,,,,,
CHSP00007297,140150,Board Of Trustees Of The University,1740 West Taylor Street,Chicago,IL,60612,1,HSI00001171,University of Illinois Medical Center,Chicago,IL,100.0,,,,,,,,,,,53.0,1.1104,21.6416,19.4892,18.0,238.0,1.1852,28.6382,24.1636,80.0,88.0,1.0699,25.6294,23.9542,29.0,158.0,1.0705,22.7097,21.2147,41.0,1,Cook,-87.670423,41.869261,,,1.1104,1.1852,1.0699,1.0705
CHSP00000189,143300,Ann & Robert H. Lurie Childrens Hos,225 East Chicago Avenue,Chicago,IL,60611,1,HSI00000036,Ann and Robert H Lurie Childrens Hospital,Chicago,IL,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Cook,-87.621037,41.896815,,,,,,
CHSP00003015,140124,John H. Stroger Jr. Hosp Of Cook Cty,1969 West Ogden Avenue,Chicago,IL,60612,1,HSI00000274,Cook County Health and Hospital System,Chicago,IL,100.0,,,,,,,,,,,59.0,1.0214,16.5407,16.1939,11.0,276.0,1.051,21.2985,20.2641,62.0,114.0,0.9883,18.4286,18.646,20.0,76.0,1.0705,17.4201,16.2736,18.0,1,Cook,-87.675919,41.873092,,,1.0214,1.051,0.9883,1.0705
CHSP00001133,144005,Aurora Chicago Lakeshore,4840 North Marine Drive,Chicago,IL,60640,0,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Cook,-87.650035,41.970427,,,,,,
CHSP00002718,140133,Holy Cross Hospital,2701 West 68th Street,Chicago,IL,60629,1,HSI00000987,Sinai Health System,Chicago,IL,100.0,,,,,,,,,,,52.0,1.1041,21.2143,19.2149,17.0,346.0,1.1141,27.0236,24.2558,101.0,228.0,1.1343,25.516,22.4953,70.0,145.0,0.9941,17.5331,17.638,25.0,1,Cook,-87.690797,41.769968,,,1.1168,1.04765,1.0628,1.02665
CHSP00005697,140095,Saint Anthony Hospital,2875 West 19th Street,Chicago,IL,60623,1,,,,,100.0,,,,,,,,,,,,,,,,65.0,1.0536,22.4022,21.2622,18.0,62.0,0.9986,19.5502,19.5777,12.0,61.0,1.0242,18.5007,18.0633,13.0,1,Cook,-87.697841,41.85549,,,,1.0536,0.9986,1.0242
CHSP00002949,140177,Jackson Park Hospital,7531 Stony Island Avenue,Chicago,IL,60649,1,,,,,99.55,,,,,,,,,,,,,,,,68.0,1.0556,24.0512,22.7838,20.0,72.0,0.9751,18.2913,18.7585,11.0,,,,,,1,Cook,-87.585692,41.757612,,,,1.0556,0.9751,
CHSP00003332,143301,Larabida Childrens Hospital,6501 South Promontory Drive,Chicago,IL,60649,1,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Cook,-87.571524,41.777079,,,,,,
CHSP00003585,140083,Loretto Hospital,645 South Central Avenue,Chicago,IL,60644,1,,,,,100.0,,,,,,,,,,,,,,,,28.0,1.0837,26.4006,24.3613,13.0,41.0,1.0393,21.0468,20.2507,12.0,,,,,,1,Cook,-87.764562,41.872122,,,,1.0837,1.0393,
CHSP00003598,140082,Louis A. Weiss Memorial Hospital,4646 North Marine Drive,Chicago,IL,60640,1,HSI00001066,Tenet Healthcare Corporation,Dallas,TX,100.0,,,,,,,,,,,102.0,1.069,19.6103,18.3439,24.0,156.0,1.0433,22.5626,21.6255,38.0,153.0,1.0146,21.3686,21.0616,34.0,264.0,1.0803,19.119,17.698,56.0,1,Cook,-87.649131,41.967218,1.1091,1.0965,1.0289,1.0204,1.0127,1.0009
CHSP00003623,140276,Loyola University Medical Center,2160 South First Avenue,Maywood,IL,60153,1,HSI00001106,Trinity Health,Livonia,MI,100.0,321.0,1.2202,5.3826,4.4112,21.0,148.0,1.0828,14.9175,13.7769,24.0,220.0,1.0084,16.5958,16.4572,37.0,652.0,1.0475,24.3673,23.2619,162.0,163.0,0.9594,20.0525,20.9017,29.0,501.0,1.0419,19.3678,18.5893,100.0,1,Cook,-87.833354,41.86116,0.968,0.9726,0.9899,0.9894,0.9902,0.9923
CHSP00004035,140158,Mercy Hospital & Medical Center,2525 South Michigan Avenue,Chicago,IL,60616,1,HSI00001106,Trinity Health,Livonia,MI,100.0,,,,,,,,,,,99.0,0.9899,17.78,17.9614,17.0,455.0,1.1455,24.1741,21.104,119.0,213.0,0.9605,18.0576,18.801,35.0,263.0,1.1541,21.08,18.265,66.0,1,Cook,-87.623524,41.846812,0.968,0.9726,0.9899,0.9894,0.9902,0.9923
CHSP00004339,140018,Mount Sinai Hospital Medical Center,1500 South Fairfield Avenue,Chicago,IL,60608,1,HSI00000987,Sinai Health System,Chicago,IL,100.0,,,,,,,,,,,98.0,1.1295,22.847,20.2276,30.0,169.0,0.9812,23.8351,24.2924,39.0,82.0,0.9913,22.9385,23.141,18.0,75.0,1.0592,19.7838,18.6785,19.0,1,Cook,-87.694452,41.861255,,,1.1168,1.04765,1.0628,1.02665
CHSP00001355,140251,Community First Medical Center,5645 West Addison Street,Chicago,IL,60634,1,,,,,100.0,,,,,,,,,,,166.0,0.981,16.9463,17.2751,27.0,428.0,1.078,24.7454,22.9554,111.0,222.0,0.9793,18.8411,19.24,40.0,330.0,1.0142,17.577,17.3314,59.0,1,Cook,-87.768999,41.945831,,,0.981,1.078,0.9793,1.0142
CHSP00004690,140206,Norwegian American Hospital,1044 North Francisco Avenue,Chicago,IL,60622,1,,,,,100.0,,,,,,,,,,,44.0,1.1175,24.5043,21.9274,18.0,108.0,1.1086,25.8963,23.3598,35.0,93.0,1.0743,23.1499,21.5493,28.0,118.0,0.9946,18.1253,18.2235,21.0,1,Cook,-87.699351,41.900165,,,1.1175,1.1086,1.0743,0.9946
CHSP00005628,140119,Rush University Medical Center,1653 West Congress Parkway,Chicago,IL,60612,1,HSI00000897,Rush System for Health,Chicago,IL,100.0,1827.0,1.0667,4.204,3.9412,78.0,104.0,0.9255,14.3746,15.5315,13.0,161.0,1.0925,20.8014,19.0396,39.0,728.0,1.16,27.7131,23.8898,212.0,187.0,0.9248,21.4528,23.1964,33.0,381.0,0.9254,17.7295,19.1579,62.0,1,Cook,-87.667986,41.875092,1.0201,0.9255,1.0599,1.07585,0.94855,1.0444
CHSP00005327,140300,Provident Hospital,500 East 51st Street,Chicago,IL,60615,1,HSI00000274,Cook County Health and Hospital System,Chicago,IL,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Cook,-87.614014,41.802195,,,1.0214,1.051,0.9883,1.0705
CHSP00005466,143026,Shirley Ryan Abilitylab,345 East Erie Street,Chicago,IL,60611,0,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Cook,-87.61914,41.894162,,,,,,
CHSP00005911,143025,Schwab Rehab Hosp & Care Network,1401 South California Avenue,Chicago,IL,60608,0,HSI00000987,Sinai Health System,Chicago,IL,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Cook,-87.695762,41.862366,,,1.1168,1.04765,1.0628,1.02665
CHSP00005230,140117,Presence Resurrection Medical Center,7435 West Talcott Avenue,Chicago,IL,60631,1,HSI00000055,Ascension Health,Saint Louis,MO,100.0,354.0,0.9809,4.3397,4.4244,15.0,118.0,0.9376,11.4239,12.1838,12.0,558.0,1.0961,18.9182,17.2603,111.0,1093.0,1.0005,21.1317,21.1217,231.0,274.0,1.0016,18.9268,18.8964,52.0,645.0,0.9157,15.6821,17.1264,95.0,1,Cook,-87.812611,41.988495,0.98255,1.0454,0.9983,0.9865,0.9888,0.9754
CHSP00002539,144026,Hartgrove Hospital,5730 West Roosevelt Road,Chicago,IL,60644,0,HSI00001148,Universal Health Services,Norristown,PA,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Cook,-87.767556,41.865611,1.2014,1.0710000000000002,1.0016,1.06765,1.0187499999999998,1.08755
CHSP00005614,140068,Roseland Community Hospital,45 West 111th Street,Chicago,IL,60628,1,,,,,100.0,,,,,,,,,,,,,,,,48.0,1.0196,22.3609,21.9316,12.0,88.0,1.0228,20.4786,20.0228,20.0,,,,,,1,Cook,-87.624911,41.692533,,,,1.0196,1.0228,
CHSP00006408,140103,St. Bernard Hospital,326 West 64th Street,Chicago,IL,60621,1,,,,,100.0,,,,,,,,,,,,,,,,130.0,1.0362,22.7947,21.9981,32.0,126.0,1.1323,22.2106,19.6158,39.0,79.0,1.0508,19.4817,18.5407,19.0,1,Cook,-87.632982,41.778136,,,,1.0362,1.1323,1.0508
CHSP00004946,140062,Palos Community Hospital,12251 South 80th Avenue,Palos Heights,IL,60463,1,HSI00001340,Palos Health,Palos Heights,IL,100.0,884.0,1.1525,5.1285,4.4499,48.0,216.0,1.1956,13.8208,11.5601,34.0,454.0,1.1538,19.0583,16.5175,95.0,1588.0,1.075,24.1283,22.4444,388.0,1154.0,1.0945,21.7469,19.8686,259.0,2000.0,1.0948,19.5247,17.8347,397.0,1,Cook,-87.813468,41.669154,1.1525,1.1956,1.1538,1.075,1.0945,1.0948
CHSP00005232,140224,Presence Saint Joseph Hosp-Chicago,2900 North Lake Shore Drive,Chicago,IL,60657,1,HSI00000055,Ascension Health,Saint Louis,MO,100.0,,,,,,,,,,,137.0,1.0141,18.3625,18.1067,26.0,393.0,1.0326,22.3628,21.6577,90.0,160.0,0.9745,18.909,19.4042,28.0,283.0,0.8936,14.025,15.6952,32.0,1,Cook,-87.636763,41.935031,0.98255,1.0454,0.9983,0.9865,0.9888,0.9754
CHSP00005235,140180,Presence Saints Mary & Elizabeth Med,2233 West Division Street,Chicago,IL,60622,1,HSI00000055,Ascension Health,Saint Louis,MO,100.0,,,,,,,,,,,101.0,0.9513,17.8133,18.7253,15.0,270.0,1.0071,24.2679,24.0977,66.0,240.0,1.0026,23.2352,23.1758,56.0,350.0,1.0682,19.7794,18.5164,74.0,1,Cook,-87.683365,41.903031,0.98255,1.0454,0.9983,0.9865,0.9888,0.9754
CHSP00006120,143302,Shriners Hospital For Children,2211 North Oak Park Avenue,Chicago,IL,60707,0,HSI00000981,Shriners Hospitals for Children,Tampa,FL,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Cook,-87.795102,41.91992,,,,,,
CHSP00000098,140048,Advocate Trinity Hospital,2320 East 93rd Street,Chicago,IL,60617,1,HSI00001277,Advocate Aurora Health,Downers Grove,IL,100.0,,,,,,,,,,,,,,,,254.0,1.0739,23.341,21.7342,64.0,157.0,1.0075,19.964,19.8159,32.0,218.0,1.1115,19.0144,17.1067,49.0,1,Cook,-87.567375,41.726259,1.0007,1.0185,1.0038,0.93655,0.9957,0.9691
CHSP00006232,140181,South Shore Hospital Corporation,8012 South Crandon Avenue,Chicago,IL,60617,1,,,,,100.0,0.0,,,,,,,,,,,,,,,52.0,1.0413,23.6813,22.7421,15.0,,,,,,64.0,0.9812,19.3521,19.7237,11.0,1,Cook,-87.568679,41.74946,,,,1.0413,,0.9812
CHSP00006752,140114,Swedish Covenant Hospital,5145 North California Avenue,Chicago,IL,60625,1,HSI00000289,Covenant Ministries of Benevolence,Chicago,IL,100.0,,,,,,55.0,1.1126,15.3644,13.8096,11.0,212.0,1.0795,18.6093,17.2396,44.0,429.0,1.0262,22.214,21.6475,97.0,259.0,1.1004,22.5209,20.4665,67.0,609.0,1.0899,19.6676,18.0447,126.0,1,Cook,-87.698881,41.975352,,1.1126,1.0795,1.0262,1.1004,1.0899
CHSP00007293,140088,University Of Chicago Hospitals,5841 South Maryland Avenue,Chicago,IL,60637,1,HSI00001089,The University of Chicago Medicine,Chicago,IL,100.0,305.0,0.9668,4.1391,4.2814,12.0,154.0,1.0448,15.5343,14.868,25.0,150.0,0.9996,18.6833,18.6911,28.0,735.0,1.0392,24.1382,23.2272,180.0,282.0,0.9911,20.8515,21.0396,58.0,377.0,1.0637,19.5079,18.3391,78.0,1,Cook,-87.604844,41.788588,1.02215,1.0448,1.0305,1.04435,0.9762,1.0327000000000002
CHSP00005238,140093,Presence United Samaritans Medical C,812 North Logan,Danville,IL,61832,1,HSI00000776,OSF Healthcare System,Peoria,IL,98.84,,,,,,,,,,,58.0,1.0044,18.5223,18.442,11.0,297.0,1.1087,24.9296,22.4854,81.0,430.0,1.1185,22.5264,20.1402,107.0,325.0,1.1277,19.5113,17.3022,72.0,1,Vermilion,-87.644973,40.13578,1.1658,1.2226,0.9734,1.00915,1.00305,1.0396999999999998
CHSP00001723,141303,Warner Hospital And Health Services,422 West White Street,Clinton,IL,61727,1,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,De Witt,-88.964663,40.148916,,,,,,
CHSP00007432,14004F,Veterans Affairs Illiana Health Care System,1900 East Main Street,Danville,IL,61832,0,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Vermilion,-87.592323,40.131755,,,,,,
CHSP00001635,140135,Decatur Memorial Hospital,2300 North Edward Street,Decatur,IL,62526,1,,,,,100.0,760.0,0.8443,3.7001,4.3826,25.0,,,,,,197.0,0.9496,14.1808,14.9327,25.0,640.0,0.9382,21.2796,22.6802,132.0,461.0,1.0737,22.0491,20.5347,108.0,838.0,1.0121,17.4406,17.2323,147.0,1,Macon,-88.959438,39.866758,0.8443,,0.9496,0.9382,1.0737,1.0121
CHSP00002464,140166,St Marys Hospital,1800 East Lake Shore Drive,Decatur,IL,62521,1,HSI00000496,Hospital Sisters Health System,Springfield,IL,100.0,249.0,1.1607,5.3081,4.5733,16.0,,,,,,173.0,0.9263,14.6749,15.8423,21.0,541.0,1.157,26.8099,23.1724,155.0,248.0,1.0849,21.6816,19.9843,61.0,476.0,1.0934,19.2505,17.6056,98.0,1,Macon,-88.931801,39.826374,1.0715,0.8951,0.9263,0.9609,1.0112,0.9846
CHSP00004677,140286,Kishwaukee Community Hospital,1 Kish Hospital Drive,Dekalb,IL,60115,1,HSI00000770,Northwestern Medicine,Chicago,IL,100.0,208.0,1.0939,4.4853,4.1004,11.0,,,,,,117.0,1.0763,16.8404,15.6461,24.0,376.0,0.9706,20.1892,20.8,74.0,339.0,1.0734,20.012,18.6431,74.0,470.0,0.9634,15.4394,16.0265,70.0,1,DeKalb,-88.722247,41.961739,0.9141,1.0312,0.9826,0.9674,1.0078,0.95635
CHSP00005228,142011,Holy Family Medical Center,100 North River Road,Des Plaines,IL,60016,0,HSI00000055,Ascension Health,Saint Louis,MO,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Cook,-87.88862,42.055837,0.98255,1.0454,0.9983,0.9865,0.9888,0.9754
CHSP00003119,140012,Katherine Shaw Bethea,403 East First Street,Dixon,IL,61021,1,HSI00000539,Katherine Shaw Bethea Hospital,Dixon,IL,100.0,,,,,,,,,,,,,,,,215.0,0.9745,21.7212,22.2901,45.0,173.0,0.978,19.036,19.4644,31.0,247.0,0.9348,14.8062,15.8397,32.0,1,Lee,-89.479958,41.844584,,,,0.9745,0.978,0.9348
CHSP00000091,140288,Advocate Good Samaritan Hospital,3815 Highland Avenue,Downers Grove,IL,60515,1,HSI00001277,Advocate Aurora Health,Downers Grove,IL,100.0,727.0,1.0007,4.1249,4.1221,30.0,116.0,1.0185,12.5587,12.3308,15.0,295.0,1.007,15.4588,15.352,46.0,931.0,1.0119,20.9703,20.7229,196.0,466.0,1.0035,19.0339,18.9676,89.0,1151.0,0.9565,16.518,17.2685,187.0,1,DuPage,-88.010179,41.818873,1.0007,1.0185,1.0038,0.93655,0.9957,0.9691
CHSP00000920,14034F,Captain James A. Lovell Federal Health Care Center,3001 Green Bay Road,North Chicago,IL,60064,0,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Lake,-87.860534,42.306795,,,,,,
CHSP00003720,141331,Marshall Browning Hospital,900 North Washington Street,Du Quoin,IL,62832,1,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Perry,-89.236746,38.023994,,,,,,
CHSP00002181,140275,Genesis Medical Center - Silvis,801 Illini Drive,Silvis,IL,61282,1,HSI00000390,Genesis Health System,Davenport,IA,100.0,,,,,,,,,,,,,,,,269.0,1.0354,21.0963,20.3755,59.0,186.0,1.0237,17.7531,17.3416,35.0,267.0,1.0295,15.7347,15.2839,44.0,1,Rock Island,-90.41862,41.493116,0.8049,,1.0204,1.0567000000000002,1.0427,1.00325
CHSP00007019,140077,Touchette Regional Hospital,5900 Bond Avenue,Centreville,IL,62207,1,,,,,100.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1,St. Clair,-90.107688,38.571283,,,,,,
CHSP00002457,140032,St. Anthonys Memorial Hospital,503 North Maple Street,Effingham,IL,62401,1,HSI00000496,Hospital Sisters Health System,Springfield,IL,100.0,482.0,1.0712,4.7126,4.3993,24.0,,,,,,,,,,,416.0,0.9492,20.5237,21.6229,82.0,308.0,1.0112,18.8458,18.6373,59.0,496.0,1.0055,16.4559,16.3666,82.0,1,Effingham,-88.549302,39.125815,1.0715,0.8951,0.9263,0.9609,1.0112,0.9846
CHSP00001982,141324,Ferrell Hospital,1201 Pine Street,Eldorado,IL,62930,1,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Saline,-88.441552,37.815249,,,,,,
CHSP00001830,144037,Elgin Mental Health Center,750 South State Street,Elgin,IL,60123,0,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Kane,-88.285975,42.01467,,,,,,
CHSP00005233,140217,Presence Saint Joseph Hospital Elgin,77 North Airlite Street,Elgin,IL,60123,1,HSI00000055,Ascension Health,Saint Louis,MO,100.0,1209.0,0.8802,3.5863,4.0746,41.0,,,,,,117.0,1.0062,17.6389,17.531,21.0,265.0,1.0154,21.8876,21.5556,59.0,168.0,1.0267,20.059,19.5376,36.0,294.0,0.9793,16.1415,16.4832,46.0,1,Kane,-88.327868,42.036277,0.98255,1.0454,0.9983,0.9865,0.9888,0.9754
CHSP00000096,140030,Advocate Sherman Hospital,1425 North Randall Road,Elgin,IL,60123,1,HSI00001277,Advocate Aurora Health,Downers Grove,IL,100.0,323.0,0.9978,4.0374,4.0462,13.0,79.0,1.0628,14.6073,13.744,13.0,241.0,1.051,15.8244,15.0562,41.0,811.0,1.0068,21.4007,21.2563,174.0,564.0,0.9957,18.8609,18.9428,106.0,753.0,0.9675,16.1092,16.6496,119.0,1,Kane,-88.33117,42.070059,1.0007,1.0185,1.0038,0.93655,0.9957,0.9691
CHSP00000023,140258,Alexian Brothers Medical Center,800 Biesterfield Road,Elk Grove Village,IL,60007,1,HSI00000055,Ascension Health,Saint Louis,MO,100.0,917.0,0.8692,3.7732,4.3412,32.0,170.0,0.9282,13.4207,14.4589,21.0,225.0,0.9569,15.358,16.0491,32.0,1069.0,0.8907,19.2161,21.5737,198.0,678.0,0.9506,18.4948,19.4564,121.0,819.0,0.9655,16.5397,17.1303,133.0,1,Cook,-88.015019,42.003451,0.98255,1.0454,0.9983,0.9865,0.9888,0.9754
CHSP00001843,140200,Elmhurst Memorial Hospital,155 East Brush Hill Road,Elmhurst,IL,60126,1,HSI00000334,Edward Elmhurst Healthcare,Naperville,IL,100.0,1434.0,0.9604,3.7477,3.9021,53.0,118.0,1.074,12.9877,12.0925,17.0,269.0,0.9647,14.8871,15.4322,38.0,1252.0,0.8784,18.4699,21.026,223.0,574.0,0.8444,15.5413,18.4046,75.0,967.0,1.0496,17.8475,17.0043,176.0,1,DuPage,-87.935279,41.861689,0.94185,1.0671,0.96275,0.90025,0.93105,1.0305
CHSP00000090,141309,Advocate Eureka Hospital,101 South Major Street,Eureka,IL,61530,1,HSI00001277,Advocate Aurora Health,Downers Grove,IL,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Woodford,-89.271585,40.721362,1.0007,1.0185,1.0038,0.93655,0.9957,0.9691
CHSP00005231,140080,Presence Saint Francis Hospital,355 Ridge Avenue,Evanston,IL,60202,1,HSI00000055,Ascension Health,Saint Louis,MO,100.0,,,,,,,,,,,90.0,0.9664,15.5254,16.065,12.0,266.0,1.0811,23.9806,22.1821,69.0,138.0,0.97,18.5818,19.1563,23.0,449.0,0.9988,17.1689,17.1903,77.0,1,Cook,-87.685192,42.024514,0.98255,1.0454,0.9983,0.9865,0.9888,0.9754
CHSP00003547,140179,Little Company Of Mary,2800 West 95th Street,Evergreen Park,IL,60805,1,HSI00000589,Little Company of Mary Hospital and Health Care Centers,Evergreen Park,IL,100.0,,,,,,,,,,,95.0,1.0285,18.2298,17.7239,19.0,656.0,1.1096,24.5448,22.1214,168.0,400.0,0.9482,19.1672,20.2138,72.0,517.0,1.0432,18.1804,17.4268,97.0,1,Cook,-87.69294,41.720886,0.8853,,0.94775,0.96935,0.95185,0.9791
CHSP00001933,141311,Fairfield Memorial Hospital,303 Nw 11th Street,Fairfield,IL,62837,1,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Wayne,-88.374474,38.381098,,,,,,
CHSP00001251,141351,Clay County Hospital,911 Stacy Burk Drive,Flora,IL,62839,1,HSI00000902,SSM Health,Saint Louis,MO,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Clay,-88.472309,38.680854,1.0355,0.9461,0.9873,0.9828,0.9884,0.9863
CHSP00005536,144009,Riveredge Hospital,8311 West Roosevelt Road,Forest Park,IL,60130,0,HSI00001148,Universal Health Services,Norristown,PA,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Cook,-87.828526,41.864618,1.2014,1.0710000000000002,1.0016,1.06765,1.0187499999999998,1.08755
CHSP00001923,140160,Fhn Memorial Hospital,1045 West Stephenson Street,Freeport,IL,61032,1,HSI00000382,Freeport Health Network,Freeport,IL,100.0,145.0,1.406,5.295,3.766,14.0,,,,,,84.0,0.9993,15.521,15.5313,13.0,254.0,0.9823,19.3428,19.6914,48.0,187.0,0.9785,18.6544,19.0642,33.0,431.0,0.9982,14.4136,14.4399,62.0,1,Stephenson,-89.63839,42.295768,1.406,,0.9993,0.9823,0.9785,0.9982
CHSP00004189,141302,Midwest Medical Center,One Medical Center Drive,Galena,IL,61036,1,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Jo Daviess,-90.456893,42.44656,,,,,,
