health_sys_id,health_sys_name,health_sys_city,health_sys_state,in_onekey,in_aha,onekey_id,aha_sysid,total_mds,prim_care_mds,total_nps,total_pas,grp_cnt,hosp_cnt,acutehosp_cnt,nh_cnt,sys_multistate,sys_beds,sys_dsch,sys_res,maj_inv_owned,deg_children,sys_incl_majteachhosp,sys_incl_vmajteachhosp,sys_teachint,sys_incl_highdpphosp,sys_highucburden,sys_incl_highuchosp,sys_anyins_product,sys_mcare_adv,sys_mcaid_mngcare,sys_healthins_mktplc,sys_ma_plan_contracts,sys_ma_plan_enroll,sys_apm,sys_aco,sys_ebpm,sys_pctm,sys_hq_city_lon,sys_hq_city_lat,sys_ownership_cat_hcris
HSI00001105,Trinitas Regional Medical Center,Elizabeth,NJ,1,0,18294978.0,,155,32.0,15.0,2.0,21.0,2,1,0.0,1,220.0,11698.0,44.24,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,2,0,0,-74.21144,40.66381,Church-operated
HSI00001106,Trinity Health,Livonia,MI,1,1,17818070.0,906.0,11236,4106.0,2209.0,1607.0,1461.0,91,87,47.0,3,15319.0,811030.0,2025.7,0.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,H1234; H1500; H1846; H2936; H3493; H3668; H3919; H4074; H5493; H5932; H6551; H9190; H9842,110559.0,1,4367,109,216,-83.36959,42.39686,Church-operated
HSI00001107,Trinity Health,Minot,ND,1,0,17846710.0,,150,46.0,61.0,12.0,40.0,3,3,2.0,1,177.0,7303.0,7.86,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-101.2961,48.2361,Nonprofit
HSI00001109,Trios Health,Kennewick,WA,1,0,18156052.0,,96,49.0,17.0,2.0,18.0,1,1,0.0,1,111.0,5691.0,20.28,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-119.11698,46.20804,Public/government
HSI00001110,Truman Medical Centers,Kansas City,MO,1,1,17992293.0,9255.0,614,177.0,57.0,6.0,19.0,2,2,1.0,1,348.0,18207.0,239.13,0.0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1,0,0,2,-94.58311,39.10344,Nonprofit
HSI00001111,Tuality Healthcare,Hillsboro,OR,1,0,18187537.0,,106,26.0,14.0,7.0,16.0,2,2,0.0,1,194.0,3337.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,4,-122.99044,45.52268,Nonprofit
HSI00001112,Tufts Medical Center,Boston,MA,1,0,18045109.0,,1056,261.0,118.0,74.0,55.0,1,1,0.0,1,364.0,17582.0,316.28,0.0,0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,,1,210,0,0,-71.05674,42.35866,Nonprofit
HSI00001116,UAB Health System,Birmingham,AL,1,1,17773974.0,9105.0,1459,388.0,215.0,39.0,144.0,5,4,0.0,1,1334.0,52370.0,529.37,0.0,0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,,H0154,48104.0,1,1117,67,0,-86.81176,33.52068,Church-operated
HSI00001118,UC Health,Cincinnati,OH,1,1,17773943.0,82.0,1924,201.0,183.0,54.0,117.0,5,2,1.0,1,630.0,33196.0,471.52,0.0,0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,30,64,-84.45689,39.162,Nonprofit
HSI00001121,UF Health,Gainesville,FL,1,1,17773660.0,111.0,2147,527.0,329.0,137.0,155.0,2,2,0.0,1,1520.0,75423.0,950.84,0.0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-82.32278,29.65195,Nonprofit
HSI00001122,UMass Memorial Health Care,Worcester,MA,1,1,17773976.0,224.0,1422,460.0,304.0,89.0,133.0,5,5,0.0,1,787.0,48653.0,517.61,0.0,0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,1042,0,0,-71.80219,42.26341,Nonprofit
HSI00001123,UNC Health Care System,Chapel Hill,NC,1,1,17774131.0,901.0,2173,605.0,435.0,320.0,345.0,11,11,3.0,2,2564.0,119146.0,687.58,0.0,0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,,1,1327,35,0,-79.05677,35.91489,Public/government
HSI00001125,UNM Hospitals,Albuquerque,NM,1,1,18147735.0,21.0,875,332.0,153.0,95.0,58.0,2,2,0.0,1,532.0,28539.0,446.21,0.0,0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-106.64905,35.08423,Public/government
HSI00001126,UPMC,Pittsburgh,PA,1,1,17773516.0,137.0,5397,1702.0,1028.0,972.0,1064.0,34,32,16.0,2,6290.0,277184.0,1648.08,0.0,1,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,H3907; H3917; H4279; H5533,182859.0,1,60,55,0,-79.99734,40.43851,Nonprofit
HSI00001130,USMD Health System,Irving,TX,1,1,18384037.0,868.0,250,111.0,26.0,22.0,60.0,2,2,0.0,1,42.0,1823.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,191,0,0,-96.95534,32.81352,For-profit/investor
HSI00001132,UW Health,Madison,WI,1,1,17773835.0,1009.0,1910,530.0,422.0,221.0,153.0,3,2,0.0,2,899.0,45023.0,463.06,0.0,0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,H5262; H9834,16776.0,1,1230,0,0,-89.38644,43.07313,Public/government
HSI00001133,UW Medicine,Seattle,WA,1,1,17774134.0,6415.0,3615,934.0,532.0,215.0,228.0,4,4,0.0,1,1219.0,62280.0,774.56,0.0,0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,223,0,0,-122.32945,47.60357,Public/government
HSI00001136,Union Hospital,Elkton,MD,1,0,18180438.0,,91,28.0,27.0,20.0,30.0,1,1,0.0,1,96.0,5140.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,43,0,0,-75.83041,39.60923,Nonprofit
HSI00001137,Union Health,Terre Haute,IN,1,0,18361667.0,,196,78.0,81.0,10.0,40.0,2,2,0.0,1,258.0,16733.0,21.04,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,99,0,0,-87.41301,39.46649,Nonprofit
HSI00001138,United Health Services,Binghamton,NY,1,1,17773975.0,288.0,306,118.0,118.0,65.0,74.0,3,3,2.0,1,449.0,15884.0,73.33,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,110,0,-75.91119,42.09871,Nonprofit
HSI00001143,United Regional Health Care System,Wichita Falls,TX,1,0,17837668.0,,83,39.0,36.0,11.0,9.0,1,1,0.0,1,256.0,14858.0,17.5,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-98.50099,33.9083,Nonprofit
HSI00001145,Unity Health,Searcy,AR,1,0,18197557.0,,123,47.0,17.0,4.0,15.0,3,2,0.0,1,202.0,12689.0,24.97,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,24,-91.74023,35.25081,Nonprofit
HSI00001146,Unitypoint Health,West Des Moines,IA,1,1,17773949.0,61.0,1881,838.0,760.0,254.0,372.0,36,36,9.0,3,3086.0,140771.0,193.79,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,H3416; H5262; H8424; H9834,18120.0,1,1004,0,0,-93.75694,41.5677,Nonprofit
HSI00001148,Universal Health Services,Norristown,PA,1,1,17774130.0,9555.0,2680,660.0,570.0,260.0,182.0,159,26,1.0,3,5359.0,277444.0,510.27,1.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,H5945; H7680,7229.0,1,718,0,0,-75.33987,40.11466,For-profit/investor
HSI00001151,University Health Care System,Augusta,GA,1,1,2943642.0,896.0,298,103.0,68.0,45.0,57.0,3,3,3.0,1,585.0,26546.0,6.66,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,15,0,0,-81.97522,33.47929,Public/government
HSI00001153,University of Tennessee Medical Center,Knoxville,TN,1,0,18960250.0,,603,203.0,153.0,38.0,80.0,1,1,1.0,1,589.0,28964.0,205.39,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,196,0,0,-83.92103,35.96068,Nonprofit
HSI00001154,University Hospital,Newark,NJ,1,0,17774129.0,,644,139.0,96.0,10.0,34.0,2,1,1.0,1,379.0,16180.0,322.08,0.0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-74.17421,40.73197,Public/government
HSI00001155,University of Mississippi Health Care,Jackson,MS,1,1,18265811.0,915.0,1232,247.0,271.0,4.0,51.0,3,3,0.0,1,774.0,32514.0,534.91,0.0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-90.18045,32.29887,Public/government
HSI00001156,University Hospitals,Shaker Heights,OH,1,1,17773675.0,112.0,2934,969.0,549.0,174.0,401.0,17,14,2.0,1,2257.0,114092.0,893.92,0.0,1,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,1498,50,11,-81.565,41.47041,Nonprofit
HSI00001159,University Medical Center Health System,Lubbock,TX,1,0,18294903.0,,139,76.0,89.0,22.0,35.0,1,1,0.0,1,458.0,21018.0,212.41,0.0,0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1,38,0,0,-101.84501,33.58451,Public/government
HSI00001160,University Medical Center of Southern Nevada,Las Vegas,NV,1,0,17773678.0,,365,142.0,25.0,23.0,18.0,1,1,0.0,1,497.0,24388.0,198.05,0.0,0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1,57,14,0,-115.14001,36.17193,Public/government
HSI00001165,University of Texas Health System,Austin,TX,0,1,,33.0,5492,1037.0,,,192.0,7,5,,1,1218.0,60628.0,725.79,0.0,0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,1,1364,84,0,-97.74299,30.26759,Public/government
HSI00001166,University of Arkansas for Medical Sciences,Little Rock,AR,1,0,18226400.0,,1047,363.0,182.0,21.0,48.0,1,1,0.0,1,494.0,27996.0,325.21,0.0,0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,698,0,67,-92.27485,34.7487,Public/government
HSI00001168,UC Health,Oakland,CA,1,1,17773832.0,6405.0,10147,2570.0,1215.0,151.0,641.0,10,8,0.0,1,3292.0,166032.0,2718.22,0.0,1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,1,5045,0,0,-122.27307,37.80508,Public/government
HSI00001169,University of Colorado Health,Aurora,CO,1,1,18956754.0,381.0,2846,741.0,774.0,425.0,267.0,11,11,1.0,2,2061.0,102826.0,653.9,0.0,1,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,1885,0,209,-104.81458,39.70932,Nonprofit
HSI00001170,University of Connecticut Health Center,Farmington,CT,1,0,18294969.0,,625,143.0,116.0,33.0,27.0,1,1,0.0,1,142.0,9334.0,217.5,0.0,0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-72.83774,41.71291,Public/government
HSI00001171,University of Illinois Medical Center,Chicago,IL,1,0,17774127.0,,1380,338.0,142.0,9.0,90.0,1,1,0.0,1,434.0,19291.0,493.14,0.0,0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-87.63245,41.88425,Public/government
HSI00001172,University of Iowa Hospitals and Clinics,Iowa City,IA,1,0,17774128.0,,1874,498.0,209.0,66.0,59.0,3,3,0.0,1,749.0,33773.0,596.06,0.0,0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1,883,0,0,-91.52653,41.65782,Public/government
HSI00001173,The University of Kansas Health System,Kansas City,KS,1,1,17773345.0,1040.0,2162,761.0,282.0,113.0,119.0,6,6,1.0,1,1274.0,53322.0,360.02,0.0,0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1,814,0,75,-94.62682,39.11352,Public/government
HSI00001174,University of Kentucky Healthcare,Lexington,KY,1,0,17773514.0,,1667,443.0,217.0,62.0,70.0,3,2,0.0,1,883.0,40909.0,526.67,0.0,0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-84.50032,38.04859,Nonprofit
HSI00001175,University of Maryland Medical System,Baltimore,MD,1,1,17773833.0,216.0,2390,623.0,629.0,245.0,231.0,14,12,1.0,1,2474.0,112346.0,722.59,0.0,0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,H8854,10732.0,1,301,0,0,-76.60926,39.29058,Nonprofit
HSI00001176,University of Miami Health System,Miami,FL,1,1,18247237.0,881.0,2598,193.0,287.0,24.0,119.0,3,1,0.0,1,476.0,21421.0,118.22,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,0,0,0,0,-80.19773,25.77481,Nonprofit
HSI00001177,University of Michigan Health System,Ann Arbor,MI,1,0,17773977.0,,3263,883.0,497.0,372.0,123.0,2,2,0.0,1,1117.0,55339.0,1034.62,0.0,0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,1871,110,159,-83.74847,42.2821,Public/government
HSI00001178,University of Missouri Health Care,Columbia,MO,1,1,17773676.0,227.0,1219,374.0,95.0,38.0,65.0,5,4,0.0,1,629.0,31116.0,380.89,0.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-92.33415,38.95252,Public/government
HSI00001179,University of Rochester Medical Center,Rochester,NY,1,1,17773972.0,223.0,1686,447.0,410.0,192.0,177.0,6,6,3.0,1,1201.0,65224.0,742.27,0.0,0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-77.61632,43.1558,Nonprofit
HSI00001180,University of South Alabama Hospitals,Mobile,AL,1,1,17773517.0,57.0,431,135.0,46.0,16.0,31.0,2,1,0.0,1,148.0,7794.0,138.59,0.0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1,0,17,0,-88.05297,30.68648,Public/government
HSI00001181,University of Southern California,Los Angeles,CA,1,1,18248385.0,954.0,1744,284.0,159.0,51.0,67.0,3,2,0.0,1,423.0,17695.0,139.06,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,2,0,0,-118.2455,34.05361,Nonprofit
HSI00001184,University of Utah Hospitals and Clinics,Salt Lake City,UT,1,0,17773679.0,,1394,266.0,233.0,159.0,109.0,2,1,0.0,1,516.0,31550.0,379.3,0.0,0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,0,0,0,0,-111.88822,40.76031,Public/government
HSI00001185,University of Vermont Health Network,Burlington,VT,1,0,17774092.0,,1188,359.0,213.0,166.0,171.0,7,7,5.0,2,932.0,35736.0,278.95,0.0,0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1,809,0,0,-73.21277,44.47593,Nonprofit
HSI00001186,University of Virginia Health System,Charlottesville,VA,1,1,17774133.0,860.0,1374,237.0,244.0,45.0,140.0,2,1,0.0,1,577.0,28950.0,653.61,0.0,0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0,0,0,0,-78.47756,38.03213,Nonprofit
HSI00001188,Upper Peninsula Health Care Solutions,Marquette,MI,1,0,17830976.0,,151,56.0,44.0,31.0,29.0,6,6,4.0,1,250.0,6540.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,1,60,0,0,-87.41263,46.54584,Public/government
HSI00001213,VCU Health System,Richmond,VA,1,1,17773805.0,939.0,886,184.0,258.0,38.0,115.0,4,2,1.0,1,767.0,39616.0,467.33,0.0,0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,H9877,4290.0,0,0,0,0,-77.43367,37.54068,Public/government
HSI00001214,Vail Health,Vail,CO,1,0,18240893.0,,96,17.0,15.0,16.0,21.0,1,1,0.0,1,56.0,2075.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-106.38619,39.64529,Public/government
HSI00001217,Valley Health System,Winchester,VA,1,1,17773523.0,128.0,267,96.0,111.0,48.0,67.0,6,6,3.0,2,524.0,25322.0,16.26,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,177,0,0,-78.16405,39.184,Nonprofit
HSI00001218,Valley Health System,Ridgewood,NJ,1,0,17773351.0,,315,110.0,92.0,28.0,76.0,1,1,0.0,1,365.0,22190.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,266,0,54,-74.11258,40.98201,Nonprofit
HSI00001219,Valley Health Systems,Holyoke,MA,1,0,17779643.0,,113,43.0,43.0,16.0,12.0,1,1,0.0,1,165.0,5602.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,44,0,0,-72.60743,42.20696,Nonprofit
HSI00001222,Vanderbilt University Medical Center,Nashville,TN,1,1,17773682.0,387.0,2084,395.0,648.0,46.0,146.0,1,1,0.0,1,941.0,57902.0,732.49,0.0,0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,1339,66,0,-86.77816,36.16784,Nonprofit
HSI00001223,Ventura County Health Care Agency,Ventura,CA,1,0,18360896.0,,298,168.0,35.0,23.0,45.0,1,1,0.0,1,272.0,13756.0,42.09,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,0,0,0,0,-119.29232,34.28082,Public/government
HSI00001224,Verity Health System,El Segundo,CA,1,1,17844471.0,1075.0,409,74.0,29.0,41.0,35.0,6,6,3.0,1,1334.0,50332.0,27.23,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,0,7,0,-118.41597,33.92084,Nonprofit
HSI00001230,Vidant Health,Greenville,NC,1,1,17773674.0,217.0,715,210.0,177.0,113.0,97.0,8,8,0.0,1,1126.0,52075.0,316.36,0.0,0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,626,0,0,-77.38076,35.61215,Nonprofit
HSI00001232,Virginia Mason Health System,Seattle,WA,1,1,17837010.0,986.0,872,285.0,114.0,72.0,30.0,2,2,1.0,1,405.0,22146.0,115.81,0.0,0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,1,0,6,0,-122.32945,47.60357,Nonprofit
HSI00001233,Virtua Health,Marlton,NJ,1,1,17773527.0,6725.0,647,222.0,173.0,42.0,122.0,3,3,2.0,1,904.0,51439.0,39.97,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1,0,0,51,-74.9187,39.89355,Nonprofit
HSI00001235,Wake Forest University Baptist Medical Center,Winston Salem,NC,1,1,17773684.0,221.0,1387,351.0,230.0,242.0,178.0,6,6,0.0,1,1285.0,56652.0,607.12,0.0,0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,1139,0,0,-80.24116,36.10001,Church-operated
HSI00001236,Wakemed Health and Hospitals,Raleigh,NC,1,1,17773353.0,6705.0,371,97.0,97.0,115.0,69.0,2,2,0.0,1,741.0,42324.0,58.25,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,,,,1,293,0,0,-78.6427,35.78547,Nonprofit
HSI00001238,Washington Health System,Washington,PA,1,1,19141033.0,979.0,158,83.0,31.0,21.0,40.0,2,2,0.0,1,237.0,10483.0,20.13,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,81,0,0,-80.24584,40.16763,Nonprofit
HSI00001239,Washington Hospital Healthcare System,Fremont,CA,1,0,18287490.0,,133,32.0,7.0,16.0,27.0,1,1,0.0,1,289.0,12546.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1,42,0,0,-121.9833,37.55148,Public/government
HSI00001240,Washington Regional,Fayetteville,AR,1,0,18215065.0,,132,51.0,52.0,10.0,33.0,1,1,0.0,1,340.0,16794.0,20.77,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,1,0,0,24,-94.15791,36.0632,Nonprofit
HSI00001243,Wellspan Health,York,PA,1,1,17816856.0,68.0,1065,409.0,279.0,128.0,223.0,6,4,1.0,1,823.0,47808.0,163.41,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,1,742,0,0,-76.7243,39.96453,Nonprofit
HSI00001244,WellStar Health System,Marietta,GA,1,1,17778037.0,995.0,1790,457.0,261.0,179.0,330.0,11,10,3.0,1,2319.0,111262.0,119.47,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1,978,0,0,-84.54649,33.95321,Public/government
HSI00001250,West Tennessee Healthcare,Jackson,TN,1,1,17773356.0,4.0,209,80.0,97.0,11.0,54.0,8,7,0.0,1,1009.0,39149.0,20.64,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,81,0,0,-88.8194,35.6139,Public/government
HSI00001251,West Virginia United Health System,Morgantown,WV,1,1,17779644.0,119.0,1184,373.0,211.0,101.0,141.0,10,10,4.0,1,1338.0,67870.0,398.23,0.0,0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,814,5,0,-79.95771,39.63053,Nonprofit
HSI00001252,Westchester Medical Center,Valhalla,NY,1,1,17773985.0,1004.0,801,137.0,122.0,76.0,67.0,8,8,3.0,1,1361.0,50071.0,343.5,0.0,0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,112,0,0,-73.77298,41.07378,Public/government
HSI00001253,Western Connecticut Health Network,Danbury,CT,1,1,17773939.0,811.0,786,235.0,82.0,148.0,72.0,3,3,0.0,1,585.0,29922.0,154.75,0.0,0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1,378,0,0,-73.45359,41.39268,Nonprofit
HSI00001255,Western Maryland Health System,Cumberland,MD,1,0,17773986.0,,110,27.0,44.0,20.0,35.0,1,1,1.0,1,200.0,12168.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,,0,0,0,0,-78.76333,39.65177,Nonprofit
HSI00001259,Wheeling Hospital,Wheeling,WV,1,0,17847329.0,,178,82.0,38.0,24.0,36.0,3,3,1.0,2,270.0,10905.0,22.14,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,,0,0,0,0,-80.72141,40.06398,Nonprofit
HSI00001260,White River Health System,Batesville,AR,1,1,18209632.0,468.0,112,48.0,45.0,4.0,40.0,2,2,1.0,1,212.0,7704.0,2.52,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,93,0,6,-91.65,35.76976,Nonprofit
HSI00001263,Willis-Knighton Health System,Shreveport,LA,1,1,17774137.0,1945.0,358,134.0,68.0,42.0,107.0,3,3,3.0,1,746.0,34386.0,32.23,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,8,0,0,-93.74689,32.51487,Nonprofit
HSI00001264,Winona Health,Winona,MN,1,0,18199792.0,,67,21.0,22.0,14.0,7.0,1,1,1.0,1,53.0,1930.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,52,0,0,-91.63841,44.05162,Nonprofit
HSI00001269,Witham Health Services,Lebanon,IN,1,0,17991322.0,,74,26.0,21.0,7.0,22.0,1,1,0.0,1,68.0,2308.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,57,0,0,-86.46748,40.04758,Public/government
HSI00001271,Wyoming Medical Center,Casper,WY,1,0,17817491.0,,60,22.0,7.0,4.0,7.0,1,1,0.0,1,191.0,8707.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1,0,15,0,-106.32779,42.85008,Nonprofit
HSI00001272,Yale New Haven Health System,New Haven,CT,1,1,17774138.0,157.0,2779,686.0,508.0,304.0,354.0,6,6,1.0,2,2076.0,111890.0,908.66,0.0,0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1,670,108,0,-72.92432,41.30801,Nonprofit
HSI00001273,Yavapai Regional Medical Center,Prescott,AZ,1,0,18361033.0,,121,38.0,34.0,21.0,24.0,2,2,0.0,1,206.0,11401.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,109,0,0,-112.46873,34.54142,Nonprofit
HSI00001274,York Hospital,York,ME,1,0,18388303.0,,108,35.0,38.0,23.0,35.0,1,1,0.0,1,66.0,3166.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,89,0,0,-70.64774,43.14473,Nonprofit
HSI00001275,Yuma Regional Medical Center,Yuma,AZ,1,0,18388031.0,,123,47.0,38.0,9.0,14.0,1,1,0.0,1,406.0,16317.0,17.78,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,0,0,0,0,-114.62461,32.68549,Nonprofit
HSI00001277,Advocate Aurora Health,Downers Grove,IL,1,1,17773294.0,1032.0,5370,2027.0,1426.0,552.0,807.0,27,24,2.0,2,5117.0,263330.0,787.76,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1,3597,0,0,-88.00651,41.79534,Church-operated
HSI00001278,American Academic Health System,El Segundo,CA,1,0,22500493.0,,534,201.0,61.0,17.0,18.0,2,2,0.0,1,595.0,25305.0,557.55,1.0,1,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-118.41597,33.92084,For-profit/investor
HSI00001281,Astria Health System,Sunnyside,WA,1,1,22251426.0,1031.0,105,32.0,17.0,17.0,37.0,3,3,0.0,1,185.0,6451.0,8.52,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,68,0,0,-120.00949,46.32379,For-profit/investor
HSI00001284,Ballad Health,Johnson City,TN,1,1,17774104.0,1033.0,843,309.0,388.0,95.0,186.0,21,20,3.0,2,2054.0,95982.0,251.2,0.0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,240,23,16,-82.34518,36.32008,Nonprofit
